"OUT","Vaalilaji","Vaalipiirinumero","Kuntanumero","Tietuetyyppi","Äänestysaluetunnus","Vaalipiirin tunnus suomeksi","Vaalipiirin tunnus ruotsiksi","Pysyvä puoluetunniste","Vakiopuoluenumero","Listapuoluenumero","Vaaliliittonumero","Puolueen/ryhmän nimilyhenne suomeksi","Puolueen/ryhmän nimilyhenne ruotsiksi","Puolueen/ryhmän nimilyhenne englanniksi","Ehdokasnumero","alueen nimi suomeksi","alueen nimi ruotsiksi","Henkilön etunimi","Henkilön sukunimi","Sukupuoli","Ikä vaalipäivänä","Ammatti","Kotikunnan koodi","Kotikunnan nimi suomeksi","Kotikunnan nimi ruotsiksi","Ehdokkaan äidinkieli","Europarlamentaarikko","Kansanedustaja","Kunnanvaltuutettu","Maakuntavaltuutettu","Vaalitapahtuman nimilyhenne 1. vert.vaali","Ääniä 1. vertailuvaali","Ennakkoäänet lkm","Vaalipäivän äänet lkm","Äänet yhteensä lkm","Ennakkoäänet pros.","Vaalipäivän äänet pros.","Äänet yhteensä pros.","Valintatieto","Vertausluku","Sija","Lopullinen sija","Laskennan tila","Laskentavaihe","Tiedoston luontiaika","tmp","wikidata_qid_debug","wikipedia_birthyear","wikidata_birthyear","summary","wikidata_qid","grep_valintatieto"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0032","Keuruu","Keuruu","Leena","Laurila",2,"054","toimistosihteeri","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000170","0000101","0000070","0000171","0039","0029","0034",1,"0000731500","0003","0003","V","A",20170409214333,null,"ok",null,null,null,"Q28783104","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0033","Keuruu","Keuruu","Risto","Nieminen",1,"050","kirjatyöntekijä","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000015","0000028","0000043","0006","0012","0009",1,"0000162556","0027","0027","V","A",20170409214333,null,"fuzzy",1956,1956,"Risto Juhani Nieminen (s. 25. toukokuuta 1956 Kisko) on Lissabonissa toimivan Gulbenkian-säätiön musiikkiosaston johtaja huhtikuusta 2009. Hänen toimenkuvaansa kuuluu Gulbenkianin sinfoniaorkesterin ja kuoron sekä konserttisalin toiminnan organisointi.; Vuosina 1997–2009 Nieminen toimi Helsingin juhlaviikkojen taiteellisena johtajana.","Q16989391","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0035","Keuruu","Keuruu","Minna","Pessinen",2,"042","ruokahuollon esimies","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000018","0000028","0000046","0007","0012","0009",1,"0000209000","0020","0020","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0037","Keuruu","Keuruu","Markku","Puro",1,"066","lääkäri","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000268","0000187","0000455","0103","0078","0091",1,"0001463000","0001","0001","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0038","Keuruu","Keuruu","Marko","Ruokola",1,"035","sähköasentaja","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000006","0000031","0000037","0002","0013","0007",1,"0000146300","0030","0030","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","1","04","03","03","SDP","SDP","SDP","0039","Keuruu","Keuruu","Henry","Träff",1,"055","sähköasentaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000179","0000086","0000065","0000151","0033","0027","0030",1,"0000365750","0010","0010","V","A",20170409214333,null,"ok",null,null,null,"Q28783108","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0043","Keuruu","Keuruu","Virpi","Järvinen",2,"046","sairaanhoitaja, terveystieteiden opiskelija","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000019","0000028","0000047","0007","0012","0009",1,"0000139250","0032","0032","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0049","Keuruu","Keuruu","Harri","Oksanen",1,"056","kunnossapitoasentaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000255","0000046","0000061","0000107","0018","0026","0021",1,"0000557000","0006","0006","V","A",20170409214333,null,"ok",null,null,null,"Q28783158","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0055","Keuruu","Keuruu","Marko","Riihimäki",1,"048","rakennusmestari","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000021","0000035","0000056","0008","0015","0011",1,"0000185667","0023","0023","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","23","03","04","04","PS","SAF","FINNS","0056","Keuruu","Keuruu","Joonas","Röppänen",1,"034","ensihoitaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000054","0000042","0000063","0000105","0016","0026","0021",1,"0000278500","0015","0015","V","A",20170409214333,null,"ok",null,null,null,"Q28783161","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","13","05","05","05","VIHR","GRÖNA","GREEN","0060","Keuruu","Keuruu","Pekka","Ylikauppila",1,"033","yrittäjä","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000029","0000064","0000093","0011","0027","0019",1,"0000250000","0017","0017","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","4","02","06","06","KOK","SAML","NCP","0064","Keuruu","Keuruu","Heikki","Kankimäki",1,"064","teknikko, eläkeläinen","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000061","0000038","0000040","0000078","0015","0017","0016",1,"0000147750","0029","0029","V","A",20170409214333,null,"ok",null,null,null,"Q28783132","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","4","02","06","06","KOK","SAML","NCP","0065","Keuruu","Keuruu","Emilia","Koikkalainen",2,"036","toimitusjohtaja, yrittäjä","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000060","0000090","0000150","0023","0038","0030",1,"0000591000","0005","0005","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","4","02","06","06","KOK","SAML","NCP","0068","Keuruu","Keuruu","Tapio","Paappanen",1,"060","toiminnanjohtaja","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000071","0000058","0000031","0000089","0022","0013","0018",1,"0000197000","0022","0022","V","A",20170409214333,null,"ok",null,null,null,"Q28783138","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","4","02","06","06","KOK","SAML","NCP","0071","Keuruu","Keuruu","Jussi","Santaniemi",1,"053","maanviljelijä, metsätalousinsinööri","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000114","0000058","0000062","0000120","0022","0026","0024",1,"0000295500","0012","0012","V","A",20170409214333,null,"ok",null,null,null,"Q28783144","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","9","08","07","07","KD","KD","CD","0075","Keuruu","Keuruu","Onni","Haapala",1,"068","pastori","249","Keuruu","Keuruu","FI",null,null,1,null,"KV-2012","0000175","0000073","0000053","0000126","0028","0022","0025",1,"0000529000","0007","0007","V","A",20170409214333,null,"ok",null,null,null,"Q28783128","valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","9","08","07","07","KD","KD","CD","0077","Keuruu","Keuruu","Martti","Keskinen",1,"065","metsäasiantuntija","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000031","0000020","0000051","0012","0008","0010",1,"0000132250","0035","0035","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","9","08","07","07","KD","KD","CD","0081","Keuruu","Keuruu","Esa","Ryynänen",1,"064","vanhempi konstaapeli","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000047","0000021","0000068","0018","0009","0014",1,"0000264500","0016","0016","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","249","K","****","KES","MEL","9","08","07","07","KD","KD","CD","0083","Keuruu","Keuruu","Marika","Simsiö",2,"041","maahanmuuttokoordinaattori","249","Keuruu","Keuruu","FI",null,null,null,null,"KV-2012","0000000","0000033","0000027","0000060","0013","0011","0012",1,"0000176333","0025","0025","V","A",20170409214333,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0010","Kinnula","Kinnula","Matleena","Väisänen",2,"027","teatteri-ilmaisunohjaaja","256","Kinnula","Kinnula","FI",null,null,null,null,"KV-2012","0000000","0000032","0000016","0000048","0055","0030","0043",1,"0000126500","0008","0008","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0012","Kinnula","Kinnula","Juha","Urpilainen",1,"058","kunnanjohtaja emeritus, ylempi insinööritutkinto","256","Kinnula","Kinnula","FI",null,null,null,null,"KV-2012","0000000","0000050","0000033","0000083","0087","0061","0074",1,"0000253000","0003","0003","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","1","04","01","01","SDP","SDP","SDP","0013","Kinnula","Kinnula","Reijo","Voutila",1,"052","ravintolatyöntekijä","256","Kinnula","Kinnula","FI",null,null,null,null,"KV-2012","0000000","0000016","0000005","0000021","0028","0009","0019",1,"0000084333","0011","0011","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0017","Kinnula","Kinnula","Joonas","Kinnunen",1,"031","tekninen myyjä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000030","0000013","0000050","0000063","0023","0092","0056",1,"0000220667","0004","0004","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0018","Kinnula","Kinnula","Kalevi","Kinnunen",1,"058","yrittäjä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000051","0000010","0000025","0000035","0017","0046","0031",1,"0000073556","0014","0014","V","A",20170409210632,null,"ok",null,null,null,"Q28783175","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0022","Kinnula","Kinnula","Ilpo","Linna",1,"057","lämpöputkityöntekijä","256","Kinnula","Kinnula","FI",null,null,null,null,"KV-2012","0000000","0000031","0000013","0000044","0054","0024","0039",1,"0000132400","0007","0007","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0026","Kinnula","Kinnula","Tapio","Pekkarinen",1,"034","maanviljelijä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000032","0000021","0000012","0000033","0036","0022","0030",1,"0000066200","0015","0015","V","A",20170409210632,null,"ok",null,null,null,"Q28783184","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0027","Kinnula","Kinnula","Esko","Pelkonen",1,"061","mtt, maanviljelijä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000053","0000020","0000043","0000063","0035","0079","0056",1,"0000165500","0005","0005","V","A",20170409210632,null,"ok",null,null,null,"Q28783186","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0028","Kinnula","Kinnula","Virpi","Piispanen",2,"043","kotiäiti, perhehoitaja","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000033","0000023","0000014","0000037","0040","0026","0033",1,"0000082750","0012","0012","V","A",20170409210632,null,"ok",null,null,null,"Q28783204","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0029","Kinnula","Kinnula","Arja","Rekonen",2,"063","hoitotyöntekijä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000037","0000017","0000022","0000039","0029","0041","0035",1,"0000110333","0009","0009","V","A",20170409210632,null,"ok",null,null,null,"Q28783189","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0030","Kinnula","Kinnula","Pauli","Salonpää",1,"059","suntio","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000030","0000020","0000019","0000039","0035","0035","0035",1,"0000094571","0010","0010","V","A",20170409210632,null,"ok",null,null,null,"Q28783192","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0032","Kinnula","Kinnula","Manu","Toikkanen",1,"057","yrittäjä, maanviljelijä","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000044","0000038","0000033","0000071","0066","0061","0064",1,"0000331000","0002","0002","V","A",20170409210632,null,"ok",null,null,null,"Q28783195","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","2","01","02","02","KESK","CENT","CENT","0033","Kinnula","Kinnula","Markku","Toikkanen",1,"062","julkinen kaupanvahvistaja","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000050","0000044","0000036","0000080","0076","0067","0072",1,"0000662000","0001","0001","V","A",20170409210632,null,"ok",null,null,null,"Q28783198","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0035","Kinnula","Kinnula","Anitta","Hakkarainen",2,"062","FM","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000056","0000032","0000020","0000052","0055","0037","0047",1,"0000165000","0006","0006","V","A",20170409210632,null,"ok",null,null,null,"Q28783164","valintatieto:1"
"OUT","K","11","256","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0041","Kinnula","Kinnula","Leo","Urpilainen",1,"034","autonkuljettaja","256","Kinnula","Kinnula","FI",null,null,1,null,"KV-2012","0000017","0000020","0000020","0000040","0035","0037","0036",1,"0000082500","0013","0013","V","A",20170409210632,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0003","Kivijärvi","Kivijärvi","Olavi","Hakkarainen",1,"062","yliluutnantti evp.","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000040","0000016","0000006","0000022","0035","0030","0033",1,"0000048375","0012","0012","V","A",20170409203708,null,"ok",null,null,null,"Q28783216","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0004","Kivijärvi","Kivijärvi","Maire","Hautanen",2,"059","postityöntekijä, sijaisperheen äiti","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000032","0000012","0000006","0000018","0026","0030","0027",1,"0000043000","0013","0013","V","A",20170409203708,null,"ok",null,null,null,"Q28783219","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0005","Kivijärvi","Kivijärvi","Anne","Kalmari",2,"048","kansanedustaja","265","Kivijärvi","Kivijärvi","FI",null,1,1,null,"KV-2012","0000056","0000038","0000009","0000047","0082","0045","0071",1,"0000193500","0002","0002","V","A",20170409203708,null,"ok",null,null,null,"Q7044113","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0006","Kivijärvi","Kivijärvi","Asko","Kauppinen",1,"046","yrittäjä","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000037","0000013","0000013","0000026","0028","0066","0039",1,"0000055286","0011","0011","V","A",20170409203708,null,"ok",null,null,null,"Q28783223","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0007","Kivijärvi","Kivijärvi","Jussi","Korpi",1,"053","LVI-asentaja","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000022","0000024","0000013","0000037","0052","0066","0056",1,"0000077400","0008","0008","V","A",20170409203708,null,"ok",null,null,null,"Q28783226","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0008","Kivijärvi","Kivijärvi","Erkki","Leppänen",1,"051","agrologi, maaseutusihteeri","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000047","0000016","0000017","0000033","0035","0086","0050",1,"0000064500","0009","0009","V","A",20170409203708,null,"ok",null,null,null,"Q28783229","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0009","Kivijärvi","Kivijärvi","Timo","Minkkinen",1,"029","talonrakentaja, kiinteistönhoitaja","265","Kivijärvi","Kivijärvi","FI",null,null,null,null,"KV-2012","0000000","0000022","0000018","0000040","0048","0091","0061",1,"0000129000","0004","0004","V","A",20170409203708,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0013","Kivijärvi","Kivijärvi","Riitta","Sarén",2,"038","farmaseutti","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000046","0000049","0000025","0000074","0106","0126","0112",1,"0000387000","0001","0001","V","A",20170409203708,null,"ok",null,null,null,"Q28783239","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","2","01","01","01","KESK","CENT","CENT","0015","Kivijärvi","Kivijärvi","Eeva-Liisa","Tobiasson",2,"061","yrittäjä","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000043","0000024","0000014","0000038","0052","0071","0058",1,"0000096750","0005","0005","V","A",20170409203708,null,"ok",null,null,null,"Q28783242","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0017","Kivijärvi","Kivijärvi","Kari","Holm",1,"061","vanhempi konstaapeli, eläkeläinen","265","Kivijärvi","Kivijärvi","FI",null,null,null,null,"KV-2012","0000000","0000021","0000007","0000028","0045","0035","0042",1,"0000042500","0015","0015","V","A",20170409203708,null,"fuzzy",1957,1957,"Kari ""Hohdin"" Holm (s. 15. toukokuuta 1957) on suomalainen rumpali, joka on vaikuttanut monissa tunnetuissa rock-yhtyeissä, kuten Virtanen, Kontra ja Popeda. Holm oli Popedassa yhtyeen rumpaleista pisimpään, vuodesta 1983 vuoteen 1999. Alun perin hän tuli armeijaan lähteneen pikkuveljensä Kai Holmin tuuraajaksi, mutta yhtye vaati häntä jäämään bändiin.","Q11869909","valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","4","02","03","03","KOK","SAML","NCP","0018","Kivijärvi","Kivijärvi","Seppo","Sagulin",1,"048","yrittäjä","265","Kivijärvi","Kivijärvi","FI",null,null,null,null,"KV-2012","0000000","0000019","0000013","0000032","0041","0066","0048",1,"0000085000","0007","0007","V","A",20170409203708,null,"none",null,null,null,null,"valintatieto:1"
"OUT","K","11","265","K","****","KES","MEL","1","04","04","04","SDP","SDP","SDP","0022","Kivijärvi","Kivijärvi","Risto","Holm",1,"060","autonkuljettaja","265","Kivijärvi","Kivijärvi","FI",null,null,1,null,"KV-2012","0000043","0000038","0000004","0000042","0082","0020","0064",1,"0000171000","0003","0003","V","A",20170409203708,null,"ok",null,null,null,"Q28783252","valintatieto:1"
